MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Operator Informatio	Time:	89.36898	Sec	4/4/2014 1:55:08 PM
User	Luecke
Specimen	IF steel RD 4
Experiment	2014040401
material	Interstiial free steel
w 	12.638	mm
t	1.2	mm
Extensometer 1	3542-050M-050-ST G= 50mm
Extensometer 2	Instron diametral, NIST 635290
Gauge length pins free?	yes
Control Program	20140404-tension

User Test Notes	first test with Youngung
Operator Information End

Data Acquisition	Time:	224.81364	Sec	4/4/2014 1:57:23 PM
Time	Axial Displacement	Axial Force	Axial Strain
Sec	mm	N	mm/mm
644.5365	6.7843533	4295.1274	-0.00088625751
644.63641	6.7877269	4321.9839	-0.00087954348
644.73633	6.7877269	4300.1626	-0.00087954348
644.8363	6.791101	4301.8413	-0.00087954348
644.93622	6.7944746	4318.627	-0.00089297158
645.03613	6.7944746	4288.4136	-0.00089297158
645.13611	6.8012223	4283.3774	-0.00088625751
645.23602	6.8012223	4291.7705	-0.00089297158
645.33594	6.80797	4293.4487	-0.00088625751
645.43591	6.80797	4321.9839	-0.00088625751
645.53583	6.8147178	4308.5557	-0.00088625751
645.63574	6.8180914	4293.4487	-0.00087954348
645.73572	6.8180914	4293.4487	-0.00087954348
645.83563	6.8214655	4291.7705	-0.00088625751
645.93555	6.8248391	4306.877	-0.00087282941
646.03552	6.8248391	4290.0918	-0.00087282941
646.13544	6.8282127	4301.8413	-0.00089297158
646.23535	6.8315868	4315.2695	-0.00087282941
646.33533	6.8349605	4303.52	-0.00089297158
646.43524	6.8383346	4280.0205	-0.00088625751
646.53516	6.8349605	4293.4487	-0.00088625751
646.63513	6.8450818	4301.8413	-0.00087954348
646.73505	6.8417082	4298.4844	-0.00088625751
646.83496	6.8518295	4301.8413	-0.00087954348
646.93494	6.8484559	4274.9854	-0.00087282941
647.03485	6.8552036	4296.8057	-0.00087954348
647.13477	6.8552036	4316.9478	-0.00087954348
647.23474	6.8619514	4293.4487	-0.00087282941
647.33466	6.8619514	4306.877	-0.00087954348
647.43457	6.865325	4293.4487	-0.00087954348
647.53455	6.8686986	4301.8413	-0.00087954348
647.63446	6.8720727	4290.0918	-0.00087954348
647.73438	6.8686986	4276.6636	-0.00088625751
647.83435	6.8788204	4321.9839	-0.00089297158
647.93427	6.8788204	4281.6992	-0.00087282941
648.03418	6.882194	4310.2339	-0.00088625751
648.13416	6.8889418	4296.8057	-0.00089297158
648.23407	6.8923154	4295.1274	-0.00088625751
648.33398	6.8923154	4313.5908	-0.00087954348
648.43396	6.8956895	4278.3423	-0.00088625751
648.53387	6.8990631	4305.1987	-0.00087954348
648.63379	6.9024372	4278.3423	-0.00088625751
648.73376	6.9024372	4300.1626	-0.00087282941
648.83368	6.9058108	4305.1987	-0.00089297158
648.93359	6.9058108	4290.0918	-0.00087954348
649.03357	6.9091845	4306.877	-0.00089297158
649.13348	6.9159322	4293.4487	-0.00088625751
649.2334	6.9159322	4296.8057	-0.00087282941
649.33337	6.9226799	4306.877	-0.00089297158
649.43329	6.9226799	4295.1274	-0.00087954348
649.5332	6.9294276	4316.9478	-0.00087954348
649.63318	6.9294276	4293.4487	-0.00087282941
649.73309	6.9328012	4308.5557	-0.00087954348
649.83301	6.9361753	4295.1274	-0.00087282941
649.93298	6.9361753	4293.4487	-0.00088625751
650.0329	6.939549	4306.877	-0.00087954348
650.13281	6.9429231	4291.7705	-0.00087282941
650.23279	6.9496703	4300.1626	-0.00088625751
650.3327	6.9496703	4303.52	-0.00088625751
650.43262	6.9496703	4301.8413	-0.00087954348
650.53259	6.956418	4320.3052	-0.00089297158
650.63251	6.9597921	4301.8413	-0.00087954348
650.73242	6.956418	4315.2695	-0.00088625751
650.8324	6.9597921	4276.6636	-0.00089297158
650.93231	6.9665394	4313.5908	-0.00087954348
651.03223	6.9732871	4306.877	-0.00088625751
651.1322	6.9732871	4285.0562	-0.00087954348
651.23212	6.9699135	4293.4487	-0.00087954348
651.33203	6.9800348	4318.627	-0.00088625751
651.43201	6.9800348	4306.877	-0.00087282941
651.53192	6.9800348	4281.6992	-0.00088625751
651.63184	6.9834089	4296.8057	-0.00087954348
651.73181	6.9834089	4311.9126	-0.00088625751
651.83173	6.9901562	4296.8057	-0.00087954348
651.93164	6.9935303	4315.2695	-0.00087954348
652.03162	7.000278	4290.0918	-0.00088625751
652.13153	6.9969039	4278.3423	-0.00087954348
652.23145	7.000278	4308.5557	-0.00087954348
652.33142	7.0036516	4285.0562	-0.00087954348
652.43134	7.0103993	4293.4487	-0.00087282941
652.53125	7.0103993	4278.3423	-0.00087954348
652.63123	7.0171471	4301.8413	-0.00087954348
652.73114	7.0205207	4315.2695	-0.00086611533
652.83105	7.0171471	4285.0562	-0.00087954348
652.93103	7.0238948	4296.8057	-0.00087954348
653.03094	7.0272684	4290.0918	-0.00088625751
653.13086	7.030642	4285.0562	-0.00086611533
653.23083	7.0340161	4316.9478	-0.00087954348
653.33075	7.0340161	4295.1274	-0.00087954348
653.43066	7.0373898	4310.2339	-0.00087954348
653.53064	7.0407639	4285.0562	-0.00087954348
653.63055	7.0441375	4310.2339	-0.00086611533
653.73047	7.0475111	4288.4136	-0.00088625751
653.83044	7.0508852	4318.627	-0.00088625751
653.93036	7.0475111	4301.8413	-0.00088625751
654.03027	7.0508852	4293.4487	-0.00089297158
654.13025	7.0542588	4291.7705	-0.00087282941
654.23016	7.0610065	4308.5557	-0.00088625751
654.33008	7.0643806	4298.4844	-0.00087954348
654.43005	7.0677543	4303.52	-0.00089297158
654.52997	7.0711279	4278.3423	-0.00088625751
654.62988	7.074502	4298.4844	-0.00089297158
654.72986	7.074502	4308.5557	-0.00089297158
654.82977	7.0778756	4308.5557	-0.00088625751
654.92969	7.0812497	4274.9854	-0.00089297158
655.02966	7.0846233	4280.0205	-0.00089297158
655.12958	7.0846233	4296.8057	-0.00088625751
655.22949	7.0913711	4285.0562	-0.00088625751
655.32947	7.0913711	4303.52	-0.00087954348
655.42938	7.0947447	4290.0918	-0.00087954348
655.5293	7.0913711	4306.877	-0.00087282941
655.62927	7.1014924	4306.877	-0.00087954348
655.72919	7.0981188	4288.4136	-0.00087954348
655.8291	7.1082401	4301.8413	-0.00087954348
655.92908	7.1082401	4288.4136	-0.00087954348
656.02899	7.1149879	4303.52	-0.00088625751
656.12891	7.1183615	4320.3052	-0.00089297158
656.22888	7.1149879	4290.0918	-0.00087954348
656.3288	7.1217356	4300.1626	-0.00088625751
656.42871	7.1217356	4298.4844	-0.00087954348
656.52869	7.1251092	4300.1626	-0.00087282941
656.6286	7.1284833	4290.0918	-0.00087954348
656.72852	7.1284833	4288.4136	-0.00087954348
656.82849	7.1318569	4298.4844	-0.00088625751
656.92841	7.1386046	4300.1626	-0.00087954348
657.02832	7.1386046	4310.2339	-0.00088625751
657.1283	7.1419783	4296.8057	-0.00085940125
657.22821	7.1453524	4295.1274	-0.00088625751
657.32813	7.1453524	4308.5557	-0.00088625751
657.4281	7.1554737	4298.4844	-0.00087954348
657.52802	7.1520996	4303.52	-0.00089297158
657.62793	7.1554737	4283.3774	-0.00087954348
657.72791	7.1588473	4298.4844	-0.00087282941
657.82782	7.1655951	4305.1987	-0.00088625751
657.92773	7.1655951	4291.7705	-0.00087954348
658.02771	7.1723428	4303.52	-0.00087954348
658.12762	7.1723428	4306.877	-0.00087954348
658.22754	7.1757164	4301.8413	-0.00087954348
658.32751	7.1757164	4295.1274	-0.00088625751
658.42743	7.1790905	4280.0205	-0.00086611533
658.52734	7.1824641	4306.877	-0.00087954348
658.62732	7.1858382	4295.1274	-0.00087954348
658.72723	7.1858382	4318.627	-0.00088625751
658.82715	7.1892118	4305.1987	-0.00088625751
658.92712	7.1925855	4286.7344	-0.00087954348
659.02704	7.2027073	4315.2695	-0.00087282941
659.12695	7.1959596	4308.5557	-0.00088625751
659.22693	7.2027073	4298.4844	-0.00087282941
659.32684	7.2060809	4285.0562	-0.00087282941
659.42676	7.209455	4298.4844	-0.00086611533
659.52673	7.2162023	4321.9839	-0.00087954348
659.62665	7.2162023	4293.4487	-0.00087954348
659.72656	7.2162023	4305.1987	-0.00089297158
659.82654	7.2195764	4286.7344	-0.00088625751
659.92645	7.2195764	4293.4487	-0.00088625751
660.02637	7.2263241	4316.9478	-0.00088625751
660.12634	7.2263241	4291.7705	-0.00088625751
660.22626	7.2330713	4301.8413	-0.00088625751
660.32617	7.2364454	4296.8057	-0.00087954348
660.42615	7.2364454	4303.52	-0.00088625751
660.52606	7.2364454	4301.8413	-0.00087954348
660.62598	7.2431931	4310.2339	-0.00089297158
660.72595	7.2431931	4311.9126	-0.00089968566
660.82587	7.2465668	4293.4487	-0.00089297158
660.92578	7.2533145	4293.4487	-0.00088625751
661.02576	7.2533145	4303.52	-0.00087954348
661.12567	7.2566881	4311.9126	-0.00088625751
661.22559	7.2634358	4310.2339	-0.00087954348
661.32556	7.2668099	4286.7344	-0.00089297158
661.42548	7.2701836	4300.1626	-0.00088625751
661.52539	7.2668099	4303.52	-0.00087282941
661.62537	7.2735572	4274.9854	-0.00088625751
661.72528	7.2735572	4310.2339	-0.00087282941
661.8252	7.2769313	4300.1626	-0.00087954348
661.92517	7.2769313	4291.7705	-0.00087954348
662.02509	7.2803049	4305.1987	-0.00088625751
662.125	7.2870526	4303.52	-0.00087954348
662.22498	7.2803049	4296.8057	-0.00089297158
662.32489	7.2904267	4303.52	-0.00087954348
662.4248	7.2938004	4305.1987	-0.00088625751
662.52478	7.2938004	4318.627	-0.00087954348
662.62469	7.3039217	4288.4136	-0.00088625751
662.72461	7.3039217	4303.52	-0.00087954348
662.82458	7.3039217	4291.7705	-0.00088625751
662.9245	7.3106694	4290.0918	-0.00087954348
663.02441	7.3106694	4305.1987	-0.00087954348
663.12439	7.314043	4295.1274	-0.00087282941
663.2243	7.3207908	4315.2695	-0.00088625751
663.32422	7.3207908	4278.3423	-0.00087954348
663.42419	7.3241649	4296.8057	-0.00089297158
663.52411	7.3241649	4300.1626	-0.00087954348
663.62402	7.3275385	4283.3774	-0.00089297158
663.724	7.3309126	4320.3052	-0.00088625751
663.82391	7.3342862	4296.8057	-0.00088625751
663.92383	7.3376598	4305.1987	-0.00088625751
664.0238	7.3410339	4295.1274	-0.00089297158
664.12372	7.3444076	4306.877	-0.00088625751
664.22363	7.3477817	4308.5557	-0.00088625751
664.32361	7.3477817	4301.8413	-0.00088625751
664.42352	7.3511553	4298.4844	-0.00087954348
664.52344	7.3511553	4298.4844	-0.00089297158
664.62341	7.3612766	4285.0562	-0.00088625751
664.72333	7.357903	4327.019	-0.00087954348
664.82324	7.3646507	4293.4487	-0.00088625751
664.92322	7.3612766	4288.4136	-0.00089297158
665.02313	7.3680243	4293.4487	-0.00087954348
665.12305	7.3713984	4303.52	-0.00088625751
665.22302	7.3713984	4308.5557	-0.00087954348
665.32294	7.3747721	4305.1987	-0.00087954348
665.42285	7.3815198	4303.52	-0.00087954348
665.52283	7.3815198	4288.4136	-0.00087282941
665.62274	7.3882675	4305.1987	-0.00088625751
665.72266	7.3882675	4300.1626	-0.00088625751
665.82263	7.3950152	4303.52	-0.00088625751
665.92255	7.3950152	4313.5908	-0.00087954348
666.02246	7.3983889	4295.1274	-0.00088625751
666.12244	7.4017625	4316.9478	-0.00088625751
666.22235	7.4051366	4306.877	-0.00087282941
666.32227	7.4051366	4290.0918	-0.00087954348
666.42224	7.4085102	4310.2339	-0.00087954348
666.52216	7.4085102	4298.4844	-0.00089297158
666.62207	7.4186316	4303.52	-0.00088625751
666.72205	7.4152579	4316.9478	-0.00089297158
666.82196	7.4220057	4306.877	-0.00087954348
666.92188	7.4220057	4311.9126	-0.00087954348
667.02185	7.4253793	4293.4487	-0.00087954348
667.12177	7.4287534	4316.9478	-0.00088625751
667.22168	7.4287534	4295.1274	-0.00087954348
667.32166	7.4355011	4291.7705	-0.00088625751
667.42157	7.432127	4300.1626	-0.00088625751
667.52148	7.4355011	4286.7344	-0.00087954348
667.62146	7.4422483	4293.4487	-0.00088625751
667.72137	7.4489961	4315.2695	-0.00088625751
667.82129	7.4489961	4301.8413	-0.00088625751
667.92126	7.4557438	4288.4136	-0.00088625751
668.02118	7.4557438	4311.9126	-0.00089297158
668.12109	7.4557438	4291.7705	-0.00088625751
668.22107	7.4591174	4300.1626	-0.00087954348
668.32098	7.4591174	4293.4487	-0.00088625751
668.4209	7.4658651	4325.3408	-0.00088625751
668.52087	7.4692392	4313.5908	-0.00087954348
668.62079	7.4692392	4286.7344	-0.00087954348
668.7207	7.475987	4305.1987	-0.00088625751
668.82068	7.4793606	4301.8413	-0.00088625751
668.92059	7.4793606	4318.627	-0.00088625751
669.02051	7.4793606	4296.8057	-0.00089297158
669.12048	7.4861083	4298.4844	-0.00089297158
669.2204	7.4894819	4321.9839	-0.00087954348
669.32031	7.4962296	4313.5908	-0.00089968566
669.42029	7.4962296	4300.1626	-0.00087282941
669.5202	7.4962296	4291.7705	-0.00088625751
669.62012	7.4996033	4313.5908	-0.00087954348
669.72009	7.4996033	4311.9126	-0.00088625751
669.82001	7.5029774	4285.0562	-0.00087282941
669.91992	7.5097251	4301.8413	-0.00088625751
670.0199	7.5130987	4303.52	-0.00087954348
670.11981	7.5130987	4313.5908	-0.00088625751
670.21973	7.5232201	4306.877	-0.00088625751
670.3197	7.5198464	4295.1274	-0.00087282941
670.41962	7.5198464	4315.2695	-0.00088625751
670.51953	7.5232201	4305.1987	-0.00088625751
670.61951	7.5265942	4300.1626	-0.00089297158
670.71942	7.5299678	4300.1626	-0.00087954348
670.81934	7.5333419	4301.8413	-0.00089968566
670.91931	7.5367155	4310.2339	-0.00088625751
671.01923	7.5367155	4301.8413	-0.00087954348
671.11914	7.5434632	4291.7705	-0.00088625751
671.21912	7.5434632	4300.1626	-0.00088625751
671.31903	7.5468369	4305.1987	-0.00088625751
671.41895	7.5535846	4315.2695	-0.00088625751
671.51892	7.5535846	4306.877	-0.00088625751
671.61884	7.5535846	4295.1274	-0.00087954348
671.71875	7.5603323	4313.5908	-0.00088625751
671.81873	7.5637059	4310.2339	-0.00089968566
671.91864	7.5637059	4303.52	-0.00088625751
672.01855	7.56708	4290.0918	-0.00088625751
672.11853	7.5704536	4308.5557	-0.00088625751
672.21844	7.5738277	4316.9478	-0.00088625751
672.31836	7.5772014	4296.8057	-0.00088625751
672.41833	7.5772014	4311.9126	-0.00089297158
672.51825	7.5839491	4323.6621	-0.00089297158
672.61816	7.5873227	4310.2339	-0.00088625751
672.71814	7.5839491	4306.877	-0.00089297158
672.81805	7.5906968	4290.0918	-0.00088625751
672.91797	7.5940704	4313.5908	-0.00088625751
673.01794	7.5974445	4300.1626	-0.00089297158
673.11786	7.6008182	4315.2695	-0.00089297158
673.21777	7.6041918	4310.2339	-0.00089297158
673.31775	7.6075659	4306.877	-0.00089968566
673.41766	7.6075659	4306.877	-0.00088625751
673.51758	7.6109395	4325.3408	-0.00088625751
673.61755	7.6109395	4320.3052	-0.00089297158
673.71747	7.6176872	4313.5908	-0.00089297158
673.81738	7.6210608	4283.3774	-0.00087954348
673.91736	7.6210608	4308.5557	-0.00088625751
674.01727	7.6210608	4298.4844	-0.00087954348
674.11719	7.6278086	4290.0918	-0.00089297158
674.21716	7.6311827	4305.1987	-0.00089968566
674.31708	7.6345563	4305.1987	-0.00088625751
674.41699	7.6345563	4320.3052	-0.00087954348
674.51697	7.641304	4316.9478	-0.00088625751
674.61688	7.641304	4271.6284	-0.00089297158
674.7168	7.6446776	4315.2695	-0.00089297158
674.81677	7.6514254	4298.4844	-0.00089297158
674.91669	7.6514254	4310.2339	-0.00089297158
675.0166	7.6547995	4316.9478	-0.00089968566
675.11658	7.6547995	4286.7344	-0.00088625751
675.21649	7.6615467	4320.3052	-0.00088625751
675.31641	7.6649208	4298.4844	-0.00089297158
675.41638	7.6649208	4310.2339	-0.00087954348
675.5163	7.6649208	4301.8413	-0.00087954348
675.61621	7.6716685	4300.1626	-0.00087954348
675.71619	7.6750422	4306.877	-0.00089297158
675.8161	7.6750422	4305.1987	-0.00089297158
675.91602	7.6784163	4310.2339	-0.00087954348
676.01599	7.6885376	4305.1987	-0.00089297158
676.11591	7.6851635	4300.1626	-0.00089297158
676.21582	7.6851635	4300.1626	-0.00089297158
676.3158	7.6919112	4296.8057	-0.00088625751
676.41571	7.6919112	4308.5557	-0.00087954348
676.51563	7.6952853	4303.52	-0.00087954348
676.6156	7.702033	4308.5557	-0.00089297158
676.71552	7.6986589	4306.877	-0.00088625751
676.81543	7.7054067	4288.4136	-0.00088625751
676.91541	7.7087803	4311.9126	-0.00089297158
677.01532	7.7054067	4310.2339	-0.00088625751
677.11523	7.7121544	4313.5908	-0.00087954348
677.21521	7.715528	4311.9126	-0.00088625751
677.31512	7.7189021	4291.7705	-0.00088625751
677.41504	7.7256494	4305.1987	-0.00088625751
677.51501	7.7256494	4305.1987	-0.00087954348
677.61493	7.7290235	4298.4844	-0.00088625751
677.71484	7.7256494	4323.6621	-0.00088625751
677.81482	7.7357712	4310.2339	-0.00088625751
677.91473	7.7323971	4308.5557	-0.00089297158
678.01465	7.7425189	4298.4844	-0.00088625751
678.11462	7.7425189	4286.7344	-0.00087954348
678.21454	7.7458925	4305.1987	-0.00087954348
678.31445	7.7492661	4295.1274	-0.00088625751
678.41443	7.7526402	4293.4487	-0.00089297158
678.51434	7.7560139	4311.9126	-0.00087954348
678.61426	7.7560139	4300.1626	-0.00087954348
678.71423	7.759388	4298.4844	-0.00087954348
678.81415	7.7627616	4311.9126	-0.00087954348
678.91406	7.7661352	4310.2339	-0.00088625751
679.01404	7.7661352	4321.9839	-0.00087954348
679.11395	7.7728829	4300.1626	-0.00088625751
679.21387	7.776257	4315.2695	-0.00088625751
679.31384	7.7728829	4293.4487	-0.00088625751
679.41376	7.7796307	4310.2339	-0.00088625751
679.51367	7.7830048	4301.8413	-0.00088625751
679.61365	7.7863784	4296.8057	-0.00089297158
679.71356	7.7863784	4313.5908	-0.00087954348
679.81348	7.789752	4298.4844	-0.00088625751
679.91345	7.789752	4308.5557	-0.00087954348
680.01337	7.7931261	4325.3408	-0.00088625751
680.11328	7.7998738	4305.1987	-0.00087954348
680.21326	7.8066211	4308.5557	-0.00089297158
680.31317	7.8032475	4305.1987	-0.00089968566
680.41309	7.8066211	4300.1626	-0.00089297158
680.51306	7.8133688	4305.1987	-0.00088625751
680.61298	7.8167429	4298.4844	-0.00087954348
680.71289	7.8167429	4318.627	-0.00087954348
680.81287	7.8201165	4295.1274	-0.00087282941
680.91278	7.8234906	4283.3774	-0.00089297158
681.0127	7.8302379	4296.8057	-0.00087954348
681.11267	7.8268642	4303.52	-0.00087282941
681.21259	7.8302379	4315.2695	-0.00087282941
681.3125	7.8369856	4300.1626	-0.00087282941
681.41248	7.8369856	4285.0562	-0.00087282941
681.51239	7.8369856	4306.877	-0.00088625751
681.6123	7.8403597	4305.1987	-0.00087954348
681.71228	7.8471069	4306.877	-0.00089297158
681.81219	7.850481	4318.627	-0.00089297158
681.91211	7.850481	4320.3052	-0.00088625751
682.01208	7.8538547	4308.5557	-0.00089297158
682.112	7.8606024	4306.877	-0.00088625751
682.21191	7.8572288	4313.5908	-0.00088625751
682.31189	7.8639765	4300.1626	-0.00089297158
682.4118	7.8673501	4296.8057	-0.00087954348
682.51172	7.8707237	4321.9839	-0.00087954348
682.61169	7.8707237	4298.4844	-0.00087954348
682.71161	7.8774714	4303.52	-0.00087282941
682.81152	7.8774714	4288.4136	-0.00087954348
682.9115	7.8808455	4321.9839	-0.00087954348
683.01141	7.8808455	4311.9126	-0.00088625751
683.11133	7.8808455	4281.6992	-0.00087954348
683.2113	7.8909669	4313.5908	-0.00089297158
683.31122	7.8909669	4315.2695	-0.00088625751
683.41113	7.8943405	4293.4487	-0.00087954348
683.51111	7.8977146	4321.9839	-0.00087954348
683.61102	7.8943405	4283.3774	-0.00087954348
683.71094	7.9044623	4308.5557	-0.00087954348
683.81091	7.9044623	4311.9126	-0.00087954348
683.91083	7.9044623	4296.8057	-0.00087954348
684.01074	7.9145837	4316.9478	-0.00088625751
684.11072	7.9179573	4305.1987	-0.00088625751
684.21063	7.9179573	4300.1626	-0.00087954348
684.31055	7.9179573	4296.8057	-0.00087954348
684.41052	7.9213314	4286.7344	-0.00088625751
684.51044	7.924705	4313.5908	-0.00087954348
684.61035	7.9314528	4310.2339	-0.00087282941
684.71033	7.9314528	4313.5908	-0.00085940125
684.81024	7.9314528	4303.52	-0.00088625751
684.91016	7.9348264	4298.4844	-0.00089297158
685.01013	7.9415741	4305.1987	-0.00087282941
685.11005	7.9415741	4301.8413	-0.00087954348
685.20996	7.9449482	4316.9478	-0.00087282941
685.30994	7.9449482	4298.4844	-0.00087954348
685.40985	7.9516954	4311.9126	-0.00087282941
685.50977	7.9516954	4327.019	-0.00089297158
685.60974	7.9584432	4285.0562	-0.00087282941
685.70966	7.9584432	4300.1626	-0.00087954348
685.80957	7.9618173	4290.0918	-0.00088625751
685.90955	7.9618173	4306.877	-0.00087954348
686.00946	7.9685645	4321.9839	-0.00087954348
686.10938	7.9685645	4296.8057	-0.00087954348
686.20935	7.9786863	4293.4487	-0.00087954348
686.30927	7.9786863	4310.2339	-0.00087954348
686.40918	7.98206	4295.1274	-0.00086611533
686.50916	7.9854341	4323.6621	-0.00088625751
686.60907	7.9854341	4285.0562	-0.00087282941
686.70898	7.9888077	4313.5908	-0.00087282941
686.80896	7.9888077	4301.8413	-0.00089297158
686.90887	7.998929	4286.7344	-0.00088625751
687.00879	7.9955554	4311.9126	-0.00089297158
687.10876	7.9955554	4296.8057	-0.00088625751
687.20868	8.0023031	4327.019	-0.00087954348
687.30859	8.0023031	4290.0918	-0.00087282941
687.40857	8.0090504	4310.2339	-0.00088625751
687.50848	8.0124245	4321.9839	-0.00087282941
687.6084	8.0157986	4305.1987	-0.00086611533
687.70837	8.0191717	4290.0918	-0.00087954348
687.80829	8.0191717	4305.1987	-0.00087954348
687.9082	8.0225458	4306.877	-0.00087282941
688.00818	8.0259199	4318.627	-0.00087954348
688.10809	8.029294	4290.0918	-0.00089297158
688.20801	8.029294	4318.627	-0.00086611533
688.30798	8.0326672	4285.0562	-0.00087954348
688.4079	8.0360413	4313.5908	-0.00087954348
688.50781	8.0360413	4318.627	-0.00087954348
688.60779	8.0427885	4323.6621	-0.00087954348
688.7077	8.0461626	4320.3052	-0.00087954348
688.80762	8.0461626	4295.1274	-0.00087282941
688.90759	8.0461626	4293.4487	-0.00087954348
689.00751	8.056284	4321.9839	-0.00087282941
689.10742	8.056284	4298.4844	-0.00088625751
689.2074	8.056284	4303.52	-0.00087954348
689.30731	8.0630322	4305.1987	-0.00088625751
689.40723	8.0664053	4295.1274	-0.00087954348
689.5072	8.0664053	4308.5557	-0.00087954348
689.60712	8.0697794	4310.2339	-0.00087282941
689.70703	8.0731535	4308.5557	-0.00088625751
689.80701	8.0731535	4316.9478	-0.00089297158
689.90692	8.0799007	4291.7705	-0.00088625751
690.00684	8.0799007	4311.9126	-0.00088625751
690.10681	8.0832748	4305.1987	-0.00088625751
690.20673	8.0866489	4298.4844	-0.00087282941
690.30664	8.0967703	4295.1274	-0.00089297158
690.40662	8.0967703	4293.4487	-0.00088625751
690.50653	8.0967703	4308.5557	-0.00087954348
690.60645	8.0967703	4301.8413	-0.00089297158
690.70642	8.1068916	4300.1626	-0.00087954348
690.80634	8.1035175	4300.1626	-0.00088625751
690.90625	8.1068916	4301.8413	-0.00088625751
691.00623	8.1136389	4313.5908	-0.00087954348
691.10614	8.1102657	4300.1626	-0.00087954348
691.20605	8.117013	4298.4844	-0.00089297158
691.30603	8.1203871	4320.3052	-0.00088625751
691.40594	8.1237602	4310.2339	-0.00088625751
691.50586	8.1271343	4306.877	-0.00087282941
691.60583	8.1271343	4308.5557	-0.00088625751
691.70575	8.1305084	4296.8057	-0.00087954348
691.80566	8.1372557	4332.0547	-0.00088625751
691.90564	8.1406298	4303.52	-0.00087954348
692.00555	8.1406298	4296.8057	-0.00087954348
692.10547	8.1440039	4306.877	-0.00087954348
692.20544	8.1440039	4318.627	-0.00087954348
692.30536	8.1507511	4316.9478	-0.00089297158
692.40527	8.1507511	4320.3052	-0.00089297158
692.50525	8.1541252	4313.5908	-0.00087282941
692.60516	8.1574984	4300.1626	-0.00088625751
692.70508	8.1541252	4321.9839	-0.00089297158
692.80505	8.1608725	4303.52	-0.00088625751
692.90497	8.1642466	4301.8413	-0.00089297158
693.00488	8.1642466	4301.8413	-0.00089297158
693.10486	8.1676207	4313.5908	-0.00088625751
693.20477	8.1743679	4316.9478	-0.00088625751
693.30469	8.177742	4301.8413	-0.00088625751
693.40466	8.1743679	4288.4136	-0.00087954348
693.50458	8.1811152	4293.4487	-0.00089968566
693.60449	8.1878633	4316.9478	-0.00087954348
693.70447	8.1878633	4281.6992	-0.00087954348
693.80438	8.1946106	4310.2339	-0.00088625751
693.9043	8.1979847	4306.877	-0.00087282941
694.00427	8.1979847	4315.2695	-0.00087282941
694.10419	8.2013588	4305.1987	-0.00087954348
694.2041	8.1979847	4288.4136	-0.00088625751
694.30408	8.2047319	4320.3052	-0.00089297158
694.40399	8.208106	4303.52	-0.00088625751
694.50391	8.208106	4305.1987	-0.00088625751
694.60388	8.2148533	4310.2339	-0.00087954348
694.7038	8.2182274	4303.52	-0.00087282941
694.80371	8.2249756	4311.9126	-0.00089297158
694.90369	8.2249756	4298.4844	-0.00087954348
695.0036	8.2249756	4303.52	-0.00087954348
695.10352	8.2283487	4300.1626	-0.00088625751
695.20349	8.2283487	4303.52	-0.00087954348
695.30341	8.2283487	4325.3408	-0.00087954348
695.40332	8.2350969	4303.52	-0.00086611533
695.5033	8.2418442	4308.5557	-0.00087954348
695.60321	8.2418442	4313.5908	-0.00087954348
695.70313	8.2452183	4305.1987	-0.00087954348
695.8031	8.2452183	4320.3052	-0.00087282941
695.90302	8.2452183	4278.3423	-0.00089297158
696.00293	8.2553396	4303.52	-0.00088625751
696.10291	8.2553396	4310.2339	-0.00089297158
696.20282	8.2587137	4298.4844	-0.00087282941
696.30273	8.2620869	4321.9839	-0.00087282941
696.40271	8.2688351	4300.1626	-0.00089297158
696.50262	8.265461	4298.4844	-0.00088625751
696.60254	8.2722092	4320.3052	-0.00087954348
696.70251	8.2688351	4298.4844	-0.00088625751
696.80243	8.2722092	4315.2695	-0.00088625751
696.90234	8.2823305	4290.0918	-0.00088625751
697.00232	8.2823305	4325.3408	-0.00088625751
697.10223	8.2823305	4320.3052	-0.00089297158
697.20215	8.2857037	4301.8413	-0.00087954348
697.30212	8.2924519	4323.6621	-0.00087954348
697.40204	8.2924519	4285.0562	-0.00089297158
697.50195	8.2991991	4308.5557	-0.00089297158
697.60193	8.2991991	4315.2695	-0.00088625751
697.70184	8.3059473	4300.1626	-0.00088625751
697.80176	8.3025732	4327.019	-0.00088625751
697.90173	8.3059473	4286.7344	-0.00087954348
698.00165	8.3126945	4293.4487	-0.00087954348
698.10156	8.3160686	4321.9839	-0.00089297158
698.20154	8.3194418	4303.52	-0.00088625751
698.30145	8.3160686	4305.1987	-0.00087954348
698.40137	8.3228159	4308.5557	-0.00087954348
698.50134	8.32619	4290.0918	-0.00087954348
698.60126	8.3329372	4318.627	-0.00087282941
698.70117	8.3329372	4305.1987	-0.00088625751
698.80115	8.3329372	4313.5908	-0.00087282941
698.90106	8.3396854	4293.4487	-0.00087954348
699.00098	8.3363113	4306.877	-0.00089297158
699.10095	8.3430586	4306.877	-0.00087954348
699.20087	8.3430586	4291.7705	-0.00088625751
699.30078	8.3498068	4306.877	-0.00088625751
699.40076	8.3464327	4300.1626	-0.00088625751
699.50067	8.356554	4303.52	-0.00088625751
699.60059	8.3531809	4318.627	-0.00088625751
699.70056	8.3599281	4306.877	-0.00087954348
